,Mass,Raideur,Friction,Amplitude,Time_Stop
1718,450,69000,5300,10.001021958621628,0.28960573560146385
1719,450,70000,5300,10.0,0.28960573560146385
1720,450,71000,5300,10.0,0.28960573560146385
1721,450,72000,5300,10.0,0.28960573560146385
1722,450,73000,5300,10.0,0.28960573560146385
1723,450,74000,5300,10.0,0.2770141818796611
1724,450,75000,5300,10.0,0.2770141818796611
1725,450,76000,5300,10.0,0.2770141818796611
1726,450,77000,5300,10.0,0.2770141818796611
1727,450,78000,5300,10.0,0.2770141818796611
1728,450,79000,5300,10.0,0.26442262815785833
1729,450,17000,5500,10.10772057547869,4.797381968006858
1730,450,18000,5500,10.101319535342503,1.9516908268794304
1731,450,19000,5500,10.094919964825127,1.4480286780073195
1732,450,20000,5500,10.088521863721493,1.1961976035712638
1733,450,21000,5500,10.082125231826556,1.0450989589096304
1734,450,22000,5500,10.07973587615953,0.9443665291352084
1735,450,23000,5500,10.078056581568386,0.8688172068043917
1736,450,24000,5500,10.076377384455323,0.8058594381953778
1737,450,25000,5500,10.074698284816925,0.7554932233081666
1738,450,26000,5500,10.073019282649774,0.7051270084209555
1739,450,27000,5500,10.07134037795045,0.67994390097735
1740,450,28000,5500,10.069661570715542,0.6421692398119416
1741,450,29000,5500,10.067982860941628,0.6169861323683361
1742,450,30000,5500,10.06630424862529,0.5918030249247306
1743,450,31000,5500,10.064625733763117,0.566619917481125
1744,450,32000,5500,10.062947316351686,0.5540283637593222
1745,450,33000,5500,10.061268996387584,0.5414368100375194
1746,450,34000,5500,10.059590773867395,0.5162537025939139
1747,450,35000,5500,10.057912648787699,0.5036621488721111
1748,450,36000,5500,10.056234621145084,0.4910705951503083
1749,450,37000,5500,10.05455669093613,0.47847904142850556
1750,450,38000,5500,10.052878858157422,0.46588748770670274
1751,450,39000,5500,10.051201122805546,0.4532959339849
1752,450,40000,5500,10.049523484877085,0.4532959339849
1753,450,41000,5500,10.04784594436862,0.4407043802630972
1754,450,42000,5500,10.046168501276739,0.42811282654129446
1755,450,43000,5500,10.044491155598022,0.41552127281949164
1756,450,44000,5500,10.042813907329057,0.41552127281949164
1757,450,45000,5500,10.041136756466429,0.4029297190976889
1758,450,46000,5500,10.03945970300672,0.4029297190976889
1759,450,47000,5500,10.037782746946515,0.3903381653758861
1760,450,48000,5500,10.036105888282398,0.3903381653758861
1761,450,49000,5500,10.03442912701096,0.3777466116540833
1762,450,50000,5500,10.032752463128773,0.3777466116540833
1763,450,51000,5500,10.031075896632435,0.36515505793228054
1764,450,52000,5500,10.029399427518523,0.36515505793228054
1765,450,53000,5500,10.027723055783623,0.3525635042104778
1766,450,54000,5500,10.026046781424325,0.3525635042104778
1767,450,55000,5500,10.024370604437209,0.3525635042104778
1768,450,56000,5500,10.022694524818863,0.339971950488675
1769,450,57000,5500,10.021018542565871,0.339971950488675
1770,450,58000,5500,10.019342657674821,0.339971950488675
1771,450,59000,5500,10.017666870142294,0.3273803967668722
1772,450,60000,5500,10.01599117996488,0.3273803967668722
1773,450,61000,5500,10.014315587139162,0.3273803967668722
1774,450,62000,5500,10.01264009166173,0.31478884304506943
1775,450,63000,5500,10.010964693529166,0.31478884304506943
1776,450,64000,5500,10.009289392738054,0.31478884304506943
1777,450,65000,5500,10.007614189284988,0.31478884304506943
1778,450,66000,5500,10.005939083166545,0.30219728932326667
1779,450,67000,5500,10.004264074379318,0.30219728932326667
1780,450,68000,5500,10.002589162919891,0.30219728932326667
1781,450,69000,5500,10.00091434878485,0.30219728932326667
1782,450,70000,5500,10.0,0.28960573560146385
1783,450,71000,5500,10.0,0.28960573560146385
1784,450,72000,5500,10.0,0.28960573560146385
1785,450,73000,5500,10.0,0.28960573560146385
1786,450,74000,5500,10.0,0.28960573560146385
1787,450,75000,5500,10.0,0.2770141818796611
1788,450,76000,5500,10.0,0.2770141818796611
1789,450,77000,5500,10.0,0.2770141818796611
1790,450,78000,5500,10.0,0.2770141818796611
1791,450,79000,5500,10.0,0.2770141818796611
1792,450,19000,5700,10.094205379856536,2.1783387938718803
1793,450,20000,5700,10.087829961079493,1.523578000338136
1794,450,21000,5700,10.08145600514489,1.2465638184584749
1795,450,22000,5700,10.079485530450423,1.0828736200750388
1796,450,23000,5700,10.077809290281333,0.9695496365788139
1797,450,24000,5700,10.076133147375637,0.8814087605261944
1798,450,25000,5700,10.07445710172993,0.8184509919171805
1799,450,26000,5700,10.072781153340797,0.7680847770299695
1800,450,27000,5700,10.07110530220483,0.7177185621427583
1801,450,28000,5700,10.06942954831862,0.67994390097735
1802,450,29000,5700,10.067753891678763,0.6547607935337444
1803,450,30000,5700,10.066078332281842,0.6295776860901389
1804,450,31000,5700,10.064402870124452,0.6043945786465333
1805,450,32000,5700,10.062727505203188,0.5792114712029277
1806,450,33000,5700,10.061052237514636,0.5540283637593222
1807,450,34000,5700,10.059377067055388,0.5414368100375194
